split_protocol,model,metric,n_seeds,mean,std,minimum,maximum,ci95_low_t,ci95_high_t
random_stratified,fnn,macro_precision,3.0,0.9497912648513581,0.0033301794966344904,0.9466811312804468,0.9533047486909988,0.9415186403768706,0.9580638893258456
random_stratified,fnn,macro_recall,3.0,0.9472598605046271,0.001956882162661119,0.9451719231308604,0.9490520109481462,0.942398695726909,0.9521210252823451
random_stratified,fnn,n,3.0,8253.0,0.0,8253.0,8253.0,8253.0,8253.0
random_stratified,fnn,true_negatives,3.0,2464.6666666666665,13.503086067019394,2451.0,2478.0,2431.123141342573,2498.21019199076
random_stratified,fnn,true_positives,3.0,5417.666666666667,22.479620400116485,5393.0,5437.0,5361.824193884906,5473.509139448428
random_stratified,fnn,weighted_f1,3.0,0.9550251074292723,0.002033887984515648,0.9537364337282532,0.9573697943622012,0.9499726495854611,0.9600775652730834
random_stratified,lstm,accuracy,3.0,0.9624782907225655,0.002513568057272291,0.9597722040470132,0.9647400945110868,0.9562342415204445,0.9687223399246866
random_stratified,lstm,balanced_accuracy,3.0,0.951898456427442,0.003180749271458932,0.9494748371559966,0.9555001861765148,0.9439970372105885,0.9597998756442955
random_stratified,lstm,brier_score,3.0,0.031105135942150034,0.0019518185357036192,0.0293420780487763,0.0332025249732116,0.026256549911115368,0.0359537219731847
random_stratified,lstm,ece_10,3.0,0.0149945420965552,0.001740936234496561,0.0130432944755652,0.0163888943557717,0.010669816742689676,0.019319267450420723
random_stratified,lstm,false_negatives,3.0,102.0,18.520259177452136,83.0,120.0,55.993125745901004,148.006874254099
random_stratified,lstm,false_positives,3.0,207.66666666666666,17.8978583448784,188.0,223.0,163.20592179258887,252.12741154074445
random_stratified,lstm,log_loss,3.0,0.12246041893960936,0.005275501890797605,0.1167091750280631,0.1270748092244694,0.10935534574426886,0.13556549213494987
random_stratified,lstm,macro_f1,3.0,0.9566293079332578,0.0028985686568869296,0.953567039464007,0.9593303071709334,0.9494288642225875,0.9638297516439281
random_stratified,lstm,macro_precision,3.0,0.9618576160145217,0.0033443196930524723,0.958013163848938,0.9640954603306944,0.9535498653448607,0.9701653666841826
random_stratified,lstm,macro_recall,3.0,0.951898456427442,0.003180749271458932,0.9494748371559966,0.9555001861765148,0.9439970372105885,0.9597998756442955
random_stratified,lstm,n,3.0,8253.0,0.0,8253.0,8253.0,8253.0,8253.0
random_stratified,lstm,true_negatives,3.0,2456.3333333333335,17.897858344878397,2441.0,2476.0,2411.872588459256,2500.794078207411
random_stratified,lstm,true_positives,3.0,5487.0,18.520259177452136,5469.0,5506.0,5440.993125745901,5533.006874254099
random_stratified,lstm,weighted_f1,3.0,0.9622739762748392,0.002523453823078292,0.9595829845767988,0.9645873264300526,0.9560053694690699,0.9685425830806086
random_stratified,majority,accuracy,3.0,0.6772082878953108,0.0,0.6772082878953108,0.6772082878953108,0.6772082878953108,0.6772082878953108
random_stratified,majority,balanced_accuracy,3.0,0.5,0.0,0.5,0.5,0.5,0.5
random_stratified,majority,brier_score,3.0,0.2185972229822166,0.0,0.2185972229822166,0.2185972229822166,0.2185972229822166,0.2185972229822166
random_stratified,majority,ece_10,3.0,1.6763175742950942e-05,0.0,1.6763175742950942e-05,1.6763175742950942e-05,1.6763175742950942e-05,1.6763175742950942e-05
random_stratified,majority,false_negatives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
random_stratified,majority,false_positives,3.0,2664.0,0.0,2664.0,2664.0,2664.0,2664.0
random_stratified,majority,log_loss,3.0,0.6289558912627606,0.0,0.6289558912627606,0.6289558912627606,0.6289558912627606,0.6289558912627606
random_stratified,majority,macro_f1,3.0,0.40377113133940173,6.798699777552591e-17,0.4037711313394018,0.4037711313394018,0.40377113133940157,0.4037711313394019
random_stratified,majority,macro_precision,3.0,0.3386041439476554,0.0,0.3386041439476554,0.3386041439476554,0.3386041439476554,0.3386041439476554
random_stratified,majority,macro_recall,3.0,0.5,0.0,0.5,0.5,0.5,0.5
random_stratified,majority,n,3.0,8253.0,0.0,8253.0,8253.0,8253.0,8253.0
random_stratified,majority,true_negatives,3.0,0.0,0.0,0.0,0.0,0.0,0.0
random_stratified,majority,true_positives,3.0,5589.0,0.0,5589.0,5589.0,5589.0,5589.0
random_stratified,majority,weighted_f1,3.0,0.546874313111818,0.0,0.546874313111818,0.546874313111818,0.546874313111818,0.546874313111818
random_stratified,source_only_logreg,accuracy,3.0,0.9870350175693687,0.001717853735460739,0.9857021689082758,0.9889737065309584,0.9827676323218395,0.991302402816898
random_stratified,source_only_logreg,balanced_accuracy,3.0,0.9871861595895411,0.0016995138621854558,0.9855145000072536,0.988912221400144,0.9829643331128438,0.9914079860662385
random_stratified,source_only_logreg,brier_score,3.0,0.0123315325054323,0.001532207574044778,0.0106017013150026,0.0135180427048037,0.00852531788851818,0.01613774712234642
random_stratified,source_only_logreg,ece_10,3.0,0.010602681092271601,0.001945007874227745,0.0087506041452672,0.0126289076713217,0.005771013682251116,0.015434348502292087
random_stratified,source_only_logreg,false_negatives,3.0,74.0,11.532562594670797,61.0,83.0,45.35152634545704,102.64847365454295
random_stratified,source_only_logreg,false_positives,3.0,33.0,6.082762530298219,29.0,40.0,17.88958020686433,48.11041979313567
random_stratified,source_only_logreg,log_loss,3.0,0.05331031370524083,0.004960122446464977,0.0476986239548615,0.0571083875323571,0.04098868648107787,0.06563194092940379
random_stratified,source_only_logreg,macro_f1,3.0,0.9852323985097654,0.0019484276787487319,0.9837086155198868,0.9874277942666906,0.9803922358343675,0.9900725611851633
random_stratified,source_only_logreg,macro_precision,3.0,0.9833529844676843,0.0022796769575819434,0.9819632928016516,0.9859839333031128,0.9776899529667467,0.9890160159686219
random_stratified,source_only_logreg,macro_recall,3.0,0.9871861595895411,0.0016995138621854558,0.9855145000072536,0.988912221400144,0.9829643331128438,0.9914079860662385
random_stratified,source_only_logreg,n,3.0,8253.0,0.0,8253.0,8253.0,8253.0,8253.0
random_stratified,source_only_logreg,true_negatives,3.0,2631.0,6.082762530298219,2624.0,2635.0,2615.889580206864,2646.110419793136
random_stratified,source_only_logreg,true_positives,3.0,5515.0,11.532562594670797,5506.0,5528.0,5486.351526345457,5543.648473654543
random_stratified,source_only_logreg,weighted_f1,3.0,0.9870609981500428,0.0017108322709123037,0.9857284089598028,0.988990266061087,0.9828110551873901,0.9913109411126955
random_stratified,tfidf_logreg,accuracy,3.0,0.9661537218789128,0.001393871636716945,0.9647400945110868,0.967526959893372,0.9626911527808051,0.9696162909770205
random_stratified,tfidf_logreg,balanced_accuracy,3.0,0.9557908351185325,0.002595566975357382,0.9528480775461452,0.9577542518363776,0.9493430893116734,0.9622385809253915
random_stratified,tfidf_logreg,brier_score,3.0,0.032872871863461134,0.0014409160200624074,0.0314194833137262,0.0343009827545397,0.02929343803855891,0.03645230568836336
random_stratified,tfidf_logreg,ece_10,3.0,0.06338272262023677,0.002009538012976006,0.0612376201655602,0.065221527473864,0.058390753459007246,0.06837469178146628
random_stratified,tfidf_logreg,false_negatives,3.0,83.66666666666667,8.621678104251709,76.0,93.0,62.24923094932291,105.08410238401044
random_stratified,tfidf_logreg,false_positives,3.0,195.66666666666666,16.743157806499145,186.0,215.0,154.0743569457552,237.25897638757812
random_stratified,tfidf_logreg,log_loss,3.0,0.14317672772955878,0.003913978729698199,0.1389449634978373,0.1466667852752217,0.13345386556412683,0.15289958989499072
random_stratified,tfidf_logreg,macro_f1,3.0,0.9608501737112297,0.0016878354616249522,0.9591031510451288,0.9624718310184162,0.9566573579897777,0.9650429894326817
random_stratified,tfidf_logreg,macro_precision,3.0,0.9664592456461407,0.0010780469042377446,0.9655461760346188,0.9676485239548568,0.963781228676288,0.9691372626159934
random_stratified,tfidf_logreg,macro_recall,3.0,0.9557908351185325,0.002595566975357382,0.9528480775461452,0.9577542518363776,0.9493430893116734,0.9622385809253915
