run_id,config_name,split_protocol,model,evaluation_split,seed,metric,value
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,weighted_f1,0.9660333003604837
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,brier_score,0.0328981495221175
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,log_loss,0.1439184344156173
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,ece_10,0.06522152747386405
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,true_negatives,2478.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,false_positives,186.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,false_negatives,93.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,true_positives,5496.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,n,6328.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,accuracy,0.674936788874842
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,balanced_accuracy,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,macro_precision,0.337468394437421
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,macro_recall,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,macro_f1,0.4029625436361921
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,weighted_f1,0.5439484904772998
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,brier_score,0.21940145898144492
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,log_loss,0.6306371302046918
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,ece_10,0.0020830466355595822
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,true_negatives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,false_positives,2057.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,false_negatives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,validation,13,true_positives,4271.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,n,7350.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,accuracy,0.6801360544217687
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,balanced_accuracy,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,macro_precision,0.34006802721088436
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,macro_recall,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,macro_f1,0.40481010608146406
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,weighted_f1,0.5506518966806092
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,brier_score,0.2175607127176612
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,log_loss,0.6267891035457811
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,ece_10,0.0031162189113670413
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,true_negatives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,false_positives,2351.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,false_negatives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,majority,test,13,true_positives,4999.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,n,6328.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,accuracy,0.325063211125158
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,balanced_accuracy,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,macro_precision,0.162531605562579
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,macro_recall,0.5
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,macro_f1,0.2453190220632081
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,weighted_f1,0.15948837812389982
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,brier_score,0.3187544435335973
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,log_loss,0.8349951665536011
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,ece_10,0.31520996753820846
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,true_negatives,2057.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,false_positives,0.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,source_only_logreg,validation,13,false_negatives,4271.0
